Shape,Color,Clarity,Weight,Lab,Cut,Polish,Symmetry,Fluor,Off Rap,Price Per Carat,Total Price,Certificate No,Length,Width,Depth,Table,Girdle,Culet,Certificate Url,Video
ROUND,F,VS2,0.82,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,1750.00,1435.00,LG371993436,6.08,6.1,3.67,57.5,THIN TO MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993436.pdf,https://s3.amazonaws.com/lgdvideos/LG371993436.mp4
ROUND,F,VS2,0.82,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,1750.00,1435.00,LG380972883,6.02,6.05,3.71,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380972883.pdf,https://s3.amazonaws.com/lgdvideos/LG380972883.mp4
ROUND,F,VS1,0.83,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1452.49,LG375924309,6.0,6.05,3.75,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924309.pdf,            
ROUND,F,VS2,0.83,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,1750.00,1452.50,LG365964419,6.03,6.08,3.73,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365964419.pdf,            
ROUND,F,VS1,0.84,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.98,1749.99,1469.99,LG375924161,6.05,6.07,3.76,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924161.pdf,            
ROUND,F,VS1,0.84,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1469.99,LG380975575,6.05,6.09,3.72,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380975575.pdf,https://s3.amazonaws.com/lgdvideos/LG380975575.mp4
ROUND,F,VS1,0.85,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1487.49,LG380975545,6.09,6.13,3.74,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380975545.pdf,            
ROUND,J,VS2,0.98,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,1505.00,1474.90,LG361978809,6.38,6.43,3.95,57.5,THIN TO MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG361978809.pdf,            
ROUND,F,VS1,0.86,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1504.99,LG380972890,6.1,6.13,3.77,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380972890.pdf,https://s3.amazonaws.com/lgdvideos/LG380972890.mp4
OVAL,J,VVS2,1.0,GCAL,VERY GOOD,VERY GOOD,VERY GOOD,,-65.00,1505.00,1505.00,290110166,7.75,5.74,3.56,58.0,SL.THICK - THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL290110166.pdf,            
ROUND,F,VS2,0.86,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,1750.00,1505.00,LG371993441,6.14,6.16,3.77,57.5,THIN TO MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993441.pdf,https://s3.amazonaws.com/lgdvideos/LG371993441.mp4
OVAL,J,VS2,1.08,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-63.97,1404.97,1517.37,LG341866244,7.96,5.9,3.63,57.0,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG341866244.pdf,            
EMERALD,D,VVS2,0.83,GCAL,VERY GOOD,VERY GOOD,GOOD,,-61.94,1865.01,1547.96,271380141,5.93,4.61,3.18,61.0,SL.THICK - THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL271380141.pdf,https://s3.amazonaws.com/lgdvideos/271380141.mp4
ROUND,F,VVS2,0.86,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.96,1849.96,1590.96,LG375924170,6.04,6.11,3.79,57.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924170.pdf,https://s3.amazonaws.com/lgdvideos/LG375924170.mp4
ROUND,I,VS1,0.9,IGI,IDEAL,EXCELLENT,VERY GOOD,,-66.94,1784.96,1606.46,LG10263707,6.16,6.2,3.83,57.0,MEDIUM,            ,https://s3.amazonaws.com/lgdcertificates/LG10263707.pdf,https://s3.amazonaws.com/lgdvideos/LG10263707.mp4
ROUND,I,VS1,0.9,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.94,1784.96,1606.46,LG262784880,6.13,6.17,3.85,58.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG262784880.pdf,https://s3.amazonaws.com/lgdvideos/LG262784880.mp4
ROUND,I,VS1,0.9,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.94,1784.96,1606.46,LG279785483,6.19,6.22,3.82,58.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG279785483.pdf,https://s3.amazonaws.com/lgdvideos/LG279785483.mp4
ROUND,I,VS1,0.91,IGI,IDEAL,VERY GOOD,EXCELLENT,,-66.94,1784.96,1624.31,LG10240508,6.19,6.23,3.83,57.0,MEDIUM TO SLIGHTLY THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10240508.pdf,https://s3.amazonaws.com/lgdvideos/LG10240508.mp4
ROUND,I,VS1,0.91,IGI,IDEAL,VERY GOOD,EXCELLENT,,-66.94,1784.96,1624.31,LG10304814,6.22,6.26,3.84,54.5,SLIGHTLY THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10304814.pdf,https://s3.amazonaws.com/lgdvideos/LG10304814.mp4
ROUND,K,VVS1,1.05,IGI,IDEAL,VERY GOOD,VERY GOOD,,-68.92,1584.98,1664.23,LG10100019,6.49,6.53,4.01,58.0,MEDIUM,            ,https://s3.amazonaws.com/lgdcertificates/LG10100019.pdf,https://s3.amazonaws.com/lgdvideos/LG10100019.mp4
ROUND,I,I1,1.0,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-56.11,1579.99,1579.99,LG355926102,6.38,6.41,3.95,60.0,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG355926102.pdf,            
ROUND,I,VS1,0.93,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.94,1784.96,1660.01,LG250673428,6.25,6.27,3.9,57.0,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250673428.pdf,https://s3.amazonaws.com/lgdvideos/LG250673428.mp4
ROUND,I,VS1,0.93,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.94,1784.96,1660.01,LG274714314,6.26,6.28,3.86,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG274714314.pdf,https://s3.amazonaws.com/lgdvideos/LG274714314.mp4
ROUND,I,VS2,0.93,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.00,1785.00,1660.05,LG361979452,6.25,6.31,3.92,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG361979452.pdf,            
ROUND,I,VS2,0.93,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,1785.00,1660.05,LG262784884,6.22,6.27,3.88,57.0,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG262784884.pdf,            
ROUND,J,SI2,1.02,IGI,EXCELLENT,VERY GOOD,EXCELLENT,,-65.94,1635.02,1667.72,LG286707871,6.4,6.43,4.01,56.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG286707871.pdf,https://s3.amazonaws.com/lgdvideos/LG286707871.mp4
ROUND,J,SI2,1.03,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.94,1635.02,1684.07,LG380974012,6.42,6.49,4.07,56.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380974012.pdf,https://s3.amazonaws.com/lgdvideos/LG380974012.mp4
ROUND,I,VVS2,0.9,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1696.50,LG361978583,6.2,6.24,3.84,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG361978583.pdf,            
ROUND,I,VVS2,0.9,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1696.50,LG245632495,6.2,6.23,3.83,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG245632495.pdf,https://s3.amazonaws.com/lgdvideos/LG245632495.mp4
ROUND,I,VS2,0.95,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.00,1785.00,1695.75,LG279785508,6.31,6.34,3.9,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG279785508.pdf,            
ROUND,I,VS1,0.96,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.94,1784.96,1713.56,LG279785477,6.34,6.39,3.9,58.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG279785477.pdf,https://s3.amazonaws.com/lgdvideos/LG279785477.mp4
ROUND,I,VVS2,0.91,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.93,1885.00,1715.35,LG286707111,6.14,6.16,3.91,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG286707111.pdf,https://s3.amazonaws.com/lgdvideos/LG286707111.mp4
ROUND,I,VVS2,0.91,IGI,IDEAL,EXCELLENT,VERY GOOD,,-66.93,1885.00,1715.35,LG286707112,6.22,6.35,3.84,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG286707112.pdf,https://s3.amazonaws.com/lgdvideos/LG286707112.mp4
PRINCESS,G,VVS2,0.9,IGI,VERY GOOD,GOOD,GOOD,,-65.00,1890.00,1701.00,LG10131503,5.34,5.26,3.62,76.0,THIN,            ,https://s3.amazonaws.com/lgdcertificates/LG10131503.pdf,https://s3.amazonaws.com/lgdvideos/LG10131503.mp4
ROUND,J,SI2,1.06,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.94,1635.02,1733.12,LG371991229,6.48,6.55,4.03,57.5,MEDIUM TO SLIGHTLY THICK (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371991229.pdf,https://s3.amazonaws.com/lgdvideos/LG371991229.mp4
ROUND,I,I1,1.06,IGI,IDEAL,EXCELLENT,EXCELLENT,,-56.11,1579.99,1674.79,LG355926105,6.49,6.54,4.07,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG355926105.pdf,https://s3.amazonaws.com/lgdvideos/LG355926105.mp4
ROUND,I,VVS2,0.93,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.93,1885.00,1753.05,LG265706518,6.17,6.21,3.91,57.0,MEDIUM TO SLIGHTLY THICK (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG265706518.pdf,https://s3.amazonaws.com/lgdvideos/LG265706518.mp4
ROUND,J,SI1,1.01,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.98,1749.99,1767.49,LG250679146,6.58,6.63,3.86,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250679146.pdf,https://s3.amazonaws.com/lgdvideos/LG250679146.mp4
ROUND,J,SI1,1.01,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.98,1749.99,1767.49,LG250674701,6.4,6.43,4.01,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250674701.pdf,https://s3.amazonaws.com/lgdvideos/LG250674701.mp4
PRINCESS,H,VS1,1.03,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.93,1740.02,1792.22,LG380973723,5.61,5.56,3.8,70.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973723.pdf,https://s3.amazonaws.com/lgdvideos/LG380973723.mp4
ROUND,I,VVS2,0.94,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.93,1885.00,1771.90,LG265706505,6.32,6.35,3.83,60.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG265706505.pdf,https://s3.amazonaws.com/lgdvideos/LG265706505.mp4
ROUND,I,VVS2,0.94,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1771.90,LG265706517,6.28,6.3,3.85,57.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG265706517.pdf,https://s3.amazonaws.com/lgdvideos/LG265706517.mp4
ROUND,I,VVS2,0.94,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1771.90,LG265706525,6.3,6.32,3.86,58.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG265706525.pdf,https://s3.amazonaws.com/lgdvideos/LG265706525.mp4
ROUND,I,I1,1.08,GCAL,EXCELLENT,EXCELLENT,EXCELLENT,,-56.11,1579.99,1706.39,252110072,6.53,6.57,4.11,58.0,MEDIUM,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL252110072.pdf,            
ROUND,J,SI1,1.02,IGI,IDEAL,EXCELLENT,VERY GOOD,,-66.98,1749.99,1784.99,LG250679138,6.45,6.49,3.99,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250679138.pdf,https://s3.amazonaws.com/lgdvideos/LG250679138.mp4
ROUND,J,SI1,1.03,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1802.49,LG257730828,6.5,6.52,3.98,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257730828.pdf,https://s3.amazonaws.com/lgdvideos/LG257730828.mp4
ROUND,J,SI1,1.03,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1802.49,LG250605196,6.51,6.53,3.97,59.0,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250605196.pdf,https://s3.amazonaws.com/lgdvideos/LG250605196.mp4
CUSHION,H,VS2,1.01,IGI,EXCELLENT,VERY GOOD,VERY GOOD,,-66.94,1784.96,1802.81,LG265707051,5.77,5.73,3.72,61.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG265707051.pdf,            
ROUND,J,SI1,1.04,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1819.99,LG250679140,6.47,6.51,4.03,57.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250679140.pdf,https://s3.amazonaws.com/lgdvideos/LG250679140.mp4
ROUND,J,VS1,1.01,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,1829.97,1848.27,LG250679819,6.35,6.37,3.98,61.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250679819.pdf,https://s3.amazonaws.com/lgdvideos/LG250679819.mp4
ROUND,J,VS1,1.01,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.98,1829.97,1848.27,LG257739974,6.38,6.41,4.0,56.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257739974.pdf,https://s3.amazonaws.com/lgdvideos/LG257739974.mp4
ROUND,J,VS1,1.01,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,1829.97,1848.27,LG250688877,6.42,6.52,3.91,60.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250688877.pdf,https://s3.amazonaws.com/lgdvideos/LG250688877.mp4
ROUND,J,VS1,1.02,IGI,IDEAL,EXCELLENT,EXCELLENT,,-68.98,1829.97,1866.56,LG250604367,6.44,6.47,3.98,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604367.pdf,            
PRINCESS,E,VS1,0.92,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.00,1995.00,1835.40,LG350870149,5.52,5.36,3.7,70.0,THIN TO MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG350870149.pdf,https://s3.amazonaws.com/lgdvideos/LG350870149.mp4
ROUND,J,SI1,1.06,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1854.99,LG250674812,6.61,6.64,3.97,59.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250674812.pdf,https://s3.amazonaws.com/lgdvideos/LG250674812.mp4
PRINCESS,G,VVS1,0.94,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-65.00,1960.00,1842.40,LG279785150,5.33,5.29,3.71,66.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG279785150.pdf,https://s3.amazonaws.com/lgdvideos/LG279785150.mp4
ROUND,J,VS1,1.03,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-68.98,1829.97,1884.86,LG250604052,6.54,6.58,3.99,59.0,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604052.pdf,https://s3.amazonaws.com/lgdvideos/LG250604052.mp4
ROUND,H,VS1,0.91,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.94,2050.05,1865.55,LG380972548,6.27,6.29,3.8,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380972548.pdf,https://s3.amazonaws.com/lgdvideos/LG380972548.mp4
ROUND,H,VS1,0.91,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.94,2050.05,1865.55,LG375923351,6.17,6.22,3.86,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375923351.pdf,https://s3.amazonaws.com/lgdvideos/LG375923351.mp4
PRINCESS,G,VVS2,0.98,GCAL,VERY GOOD,VERY GOOD,VERY GOOD,,-65.00,1890.00,1852.20,271100316,5.52,5.48,3.69,73.0,MEDIUM - SL.THICK,            ,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL271100316.pdf,https://s3.amazonaws.com/lgdvideos/271100316.mp4
ROUND,J,VVS2,1.02,IGI,IDEAL,EXCELLENT,VERY GOOD,,-69.00,1860.00,1897.20,LG10185111,6.43,6.45,4.0,57.0,MEDIUM TO SLIGHTLY THICK,            ,https://s3.amazonaws.com/lgdcertificates/LG10185111.pdf,https://s3.amazonaws.com/lgdvideos/LG10185111.mp4
ROUND,J,VVS2,1.02,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-69.00,1860.00,1897.20,LG250604504,6.37,6.41,4.08,56.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604504.pdf,https://s3.amazonaws.com/lgdvideos/LG250604504.mp4
ROUND,J,VS2,1.0,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.93,1885.00,1885.00,LG380973954,6.41,6.47,4.0,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973954.pdf,https://s3.amazonaws.com/lgdvideos/LG380973954.mp4
ROUND,J,VS2,1.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1885.00,LG314820870,6.4,6.43,3.97,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG314820870.pdf,            
ROUND,J,VS2,1.0,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1885.00,LG365963451,6.47,6.51,3.91,59.5,THIN TO MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365963451.pdf,https://s3.amazonaws.com/lgdvideos/LG365963451.mp4
ROUND,J,VVS2,1.03,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,1860.00,1915.80,LG250604214,6.46,6.5,4.01,57.0,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604214.pdf,https://s3.amazonaws.com/lgdvideos/LG250604214.mp4
ROUND,J,VS2,1.01,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.93,1885.00,1903.85,LG219600400,6.35,6.39,3.99,60.0,SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG219600400.pdf,https://s3.amazonaws.com/lgdvideos/LG219600400.mp4
ROUND,J,VS2,1.01,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1903.85,LG257743909,6.5,6.53,3.91,59.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257743909.pdf,https://s3.amazonaws.com/lgdvideos/LG257743909.mp4
ROUND,J,VS2,1.01,IGI,EXCELLENT,VERY GOOD,VERY GOOD,,-66.93,1885.00,1903.85,LG257743901,6.42,6.47,3.96,60.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257743901.pdf,https://s3.amazonaws.com/lgdvideos/LG257743901.mp4
ROUND,J,VS2,1.01,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1903.85,LG365965245,6.42,6.47,4.0,57.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG365965245.pdf,https://s3.amazonaws.com/lgdvideos/LG365965245.mp4
PRINCESS,G,SI1,1.01,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.93,1885.00,1903.85,LG375922723,5.48,5.41,3.9,63.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG375922723.pdf,https://s3.amazonaws.com/lgdvideos/LG375922723.mp4
ROUND,J,VS1,1.06,IGI,IDEAL,EXCELLENT,VERY GOOD,,-68.98,1829.97,1939.76,LG250603936,6.57,6.59,4.04,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250603936.pdf,https://s3.amazonaws.com/lgdvideos/LG250603936.mp4
ROUND,J,VS2,1.02,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1922.70,LG250604368,6.46,6.51,3.98,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604368.pdf,            
ROUND,J,VS2,1.02,IGI,IDEAL,VERY GOOD,EXCELLENT,,-66.93,1885.00,1922.70,LG380973957,6.48,6.5,4.01,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380973957.pdf,https://s3.amazonaws.com/lgdvideos/LG380973957.mp4
ROUND,J,VS2,1.02,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1922.70,LG257740227,6.5,6.56,3.95,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257740227.pdf,https://s3.amazonaws.com/lgdvideos/LG257740227.mp4
ROUND,J,VS2,1.02,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.93,1885.00,1922.70,LG229608788,6.37,6.43,4.06,57.0,THIN TO MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG229608788.pdf,https://s3.amazonaws.com/lgdvideos/LG229608788.mp4
ROUND,H,VS1,0.94,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.94,2050.05,1927.05,LG380972533,6.3,6.33,3.89,59.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG380972533.pdf,https://s3.amazonaws.com/lgdvideos/LG380972533.mp4
ROUND,H,VS1,0.94,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.94,2050.05,1927.05,LG375924082,6.35,6.4,3.84,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG375924082.pdf,https://s3.amazonaws.com/lgdvideos/LG375924082.mp4
ROUND,J,VVS2,1.05,IGI,IDEAL,EXCELLENT,EXCELLENT,,-69.00,1860.00,1953.00,LG250604212,6.5,6.53,4.03,57.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604212.pdf,https://s3.amazonaws.com/lgdvideos/LG250604212.mp4
ROUND,J,VS2,1.03,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1941.55,LG257730330,6.44,6.46,4.0,58.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257730330.pdf,            
ROUND,J,VS2,1.03,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.93,1885.00,1941.55,LG250688257,6.39,6.46,4.08,56.0,MEDIUM TO SLIGHTLY THICK (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250688257.pdf,https://s3.amazonaws.com/lgdvideos/LG250688257.mp4
ROUND,J,VS2,1.03,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1941.55,LG250688878,6.46,6.53,4.0,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250688878.pdf,https://s3.amazonaws.com/lgdvideos/LG250688878.mp4
ROUND,I,SI2,1.08,IGI,IDEAL,EXCELLENT,EXCELLENT,,-65.94,1804.97,1949.37,LG341802994,6.58,6.61,4.06,57.5,MEDIUM TO SLIGHTLY THICK (FACE,POINTED,https://s3.amazonaws.com/lgdcertificates/LG341802994.pdf,            
ROUND,J,SI1,1.12,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1959.99,LG371993367,6.66,6.7,4.11,57.5,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG371993367.pdf,https://s3.amazonaws.com/lgdvideos/LG371993367.mp4
ROUND,J,VS2,1.04,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.93,1885.00,1960.40,LG257743914,6.49,6.54,4.02,57.5,MEDIUM (PARTLY FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG257743914.pdf,https://s3.amazonaws.com/lgdvideos/LG257743914.mp4
ROUND,J,SI1,1.13,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1977.49,LG239687044,6.65,6.71,4.15,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG239687044.pdf,https://s3.amazonaws.com/lgdvideos/LG239687044.mp4
ROUND,J,SI1,1.13,IGI,EXCELLENT,EXCELLENT,EXCELLENT,,-66.98,1749.99,1977.49,LG257731899,6.68,6.7,4.12,57.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257731899.pdf,https://s3.amazonaws.com/lgdvideos/LG257731899.mp4
ROUND,J,SI1,1.13,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1977.49,LG265743843,6.69,6.71,4.1,58.5,MEDIUM TO SLIGHTLY THICK,POINTED,https://s3.amazonaws.com/lgdcertificates/LG265743843.pdf,https://s3.amazonaws.com/lgdvideos/LG265743843.mp4
ROUND,J,SI1,1.13,IGI,EXCELLENT,EXCELLENT,VERY GOOD,,-66.98,1749.99,1977.49,LG257739366,6.61,6.65,4.21,56.5,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG257739366.pdf,https://s3.amazonaws.com/lgdvideos/LG257739366.mp4
ROUND,J,SI1,1.13,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1977.49,LG250604760,6.66,6.69,4.13,58.0,MEDIUM (FACETED),POINTED,https://s3.amazonaws.com/lgdcertificates/LG250604760.pdf,https://s3.amazonaws.com/lgdvideos/LG250604760.mp4
ROUND,J,SI1,1.13,IGI,IDEAL,EXCELLENT,EXCELLENT,,-66.98,1749.99,1977.49,LG204669760,6.72,6.74,4.1,60.0,MEDIUM,POINTED,https://s3.amazonaws.com/lgdcertificates/LG204669760.pdf,https://s3.amazonaws.com/lgdvideos/LG204669760.mp4
